id,name,actMin,actMax,maxHP,rotation,difficultyTier,difficulty,actionsPerTurn,handSize,primaryPurpose,statusRefs,specialAbilities,notes,spawnTable,extra
E_DIRECTOR_PULSE_MAINFRAME,Director: Pulse Mainframe,1,1,181,7,Boss,75.8,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
E_ADMINISTRATOR_CIPHER_MAINFRAME,Administrator: Cipher Mainframe,1,2,209,9,Boss,91.5,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_DIRECTOR_GHOST_ORACLE,Director: Ghost Oracle,1,1,170,8,Boss,69.3,2,5,Boss,Firewall,"[""At phase change, summons 1–2 Scrap Minions if slots allow"", ""otherwise gains 10 Firewall""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": ""Scrap≤2"", ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""At phase change, summons 1–2 Scrap Minions if slots allow; otherwise gains 10 Firewall."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
E_OVERSEER_ROGUE_APEX,Overseer: Rogue Apex,1,3,236,10,Boss,107.6,3,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Unique pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_LEVIATHAN_PULSE_CORE,Leviathan: Pulse Core,1,3,206,8,Boss,90.0,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Unique pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_LEVIATHAN_NEON_APEX,Leviathan: Neon Apex,1,3,207,9,Boss,91.1,3,5,Boss,,"[""Each turn after acting: removes 1 stack of each negative status from itself""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Each turn after acting: removes 1 stack of each negative status from itself."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_LEVIATHAN_CHROME_ORACLE,Leviathan: Chrome Oracle,1,2,214,8,Boss,94.3,2,5,Boss,,"[""Each turn after acting: removes 1 stack of each negative status from itself""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Each turn after acting: removes 1 stack of each negative status from itself."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 2"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: mid HP, rare-forward, still no Prototype.""}"
E_ARCHON_PULSE_HYDRA,Archon: Pulse Hydra,1,3,226,8,Boss,101.3,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_LEVIATHAN_GHOST_GOLIATH,Leviathan: Ghost Goliath,1,3,223,8,Boss,99.3,2,5,Boss,Firewall,"[""At phase change, summons 1–2 Scrap Minions if slots allow"", ""otherwise gains 10 Firewall""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": ""Scrap≤2"", ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""At phase change, summons 1–2 Scrap Minions if slots allow; otherwise gains 10 Firewall."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_OVERSEER_STATIC_WARDEN,Overseer: Static Warden,1,1,151,6,Boss,58.5,2,5,Boss,,"[""Has a 4-card hand"", ""chooses the best 2–3 actions each turn based on your state""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Has a 4-card hand; chooses the best 2–3 actions each turn based on your state."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Unique (once/run)"", ""Run inclusion weight"": 1, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Unique pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
E_ARCHON_HOLO_ORACLE,Archon: Holo Oracle,1,3,206,8,Boss,89.8,2,5,Boss,,"[""Each turn after acting: removes 1 stack of each negative status from itself""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Each turn after acting: removes 1 stack of each negative status from itself."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_ADMINISTRATOR_PULSE_CITADEL,Administrator: Pulse Citadel,1,3,200,10,Boss,87.3,3,5,Boss,Firewall,"[""At phase change, summons 1–2 Scrap Minions if slots allow"", ""otherwise gains 10 Firewall""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": ""Scrap≤2"", ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""At phase change, summons 1–2 Scrap Minions if slots allow; otherwise gains 10 Firewall."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_LEVIATHAN_VANTA_CORE,Leviathan: Vanta Core,1,3,212,9,Boss,93.8,3,5,Boss,,"[""Each turn after acting: removes 1 stack of each negative status from itself""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 3, ""Difficulty"": ""Boss"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Scrap Minion: 30% | Firewall Pod: 20% | Patch Sprite: 20% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Each turn after acting: removes 1 stack of each negative status from itself."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 3"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: high HP, rare-heavy + occasional Prototype; more multi-action spikes.""}"
E_ARCHON_KILO_MAINFRAME,Archon: Kilo Mainframe,1,1,155,6,Boss,61.0,2,5,Boss,,"[""Each turn after acting: removes 1 stack of each negative status from itself""]","Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs.",STOP: 100%,"{""Primary purpose"": ""Boss"", ""Actions / turn"": 2, ""Difficulty"": ""Boss"", ""Min enemy count"": 1, ""Max enemy count"": 1, ""Spawn table (weights)"": ""STOP: 100%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Boss variants: +40–80 HP; final phase may gain +1 action/turn; may swap in 1 Prototype card (rare)."", ""Special effects"": ""Each turn after acting: removes 1 stack of each negative status from itself."", ""Design notes / justification"": ""Boss identity comes from multi-action turns + a slightly larger effective hand, not RAM. Pool 8–12 remains learnable across repeated runs."", ""Boss category"": ""Boss pool"", ""Run inclusion weight"": 2, ""Act"": ""Act 1"", ""Boss pool (Act)"": ""Repeatable pool"", ""Notes (Act tuning)"": ""Act tuning: lower HP, no Prototype, more commons/uncommons.""}"
